410;12:42:55.1
411;12:42:55.1
412;12:42:55.1
413;12:42:55.1
414;12:42:55.1
415;12:42:55.1
900;12:42:55.1
901;12:42:55.1
902;12:42:55.1
903;12:42:55.1
904;12:42:55.1
905;12:42:55.1
906;12:42:55.1
907;12:42:55.1
908;12:42:55.1
909;12:42:55.1
910;12:42:55.1

1;12:42:55.1
2;12:42:55.1
3;12:42:55.1
4;12:42:55.1
5;12:42:55.1
6;12:42:55.1
7;12:42:55.1
8;12:42:55.1
9;12:42:55.1
10;12:42:55.1
11;12:42:55.1
12;12:42:55.1
14;12:42:55.1
15;12:42:55.1
16;12:42:55.1
17;12:42:55.1
18;12:42:55.1
19;12:42:55.1
20;12:42:55.1
21;12:42:55.1
22;12:42:55.1
23;12:42:55.1
25;12:42:55.1
26;12:42:55.1
27;12:42:55.1
28;12:42:55.1
29;12:42:55.1
30;12:42:55.1
31;12:42:55.1
32;12:42:55.1
33;12:42:55.1
34;12:42:55.1
35;12:42:55.1
36;12:42:55.1
37;12:42:55.1
38;12:42:55.1
39;12:42:55.1
40;12:42:55.1
41;12:42:55.1
42;12:42:55.1
43;12:42:55.1
44;12:42:55.1
45;12:42:55.1
47;12:42:55.1
48;12:42:55.1
49;12:42:55.1
51;12:42:55.1
52;12:42:55.1
53;12:42:55.1
101;12:42:55.1
102;12:42:55.1
103;12:42:55.1
104;12:42:55.1
105;12:42:55.1
106;12:42:55.1
107;12:42:55.1
108;12:42:55.1
109;12:42:55.1
110;12:42:55.1
111;12:42:55.1
112;12:42:55.1
113;12:42:55.1
114;12:42:55.1
201;12:42:55.1
202;12:42:55.1
203;12:42:55.1
204;12:42:55.1
205;12:42:55.1
206;12:42:55.1
207;12:42:55.1
208;12:42:55.1
209;12:42:55.1
210;12:42:55.1
211;12:42:55.1
212;12:42:55.1
213;12:42:55.1
214;12:42:55.1
215;12:42:55.1
216;12:42:55.1
217;12:42:55.1
218;12:42:55.1
219;12:42:55.1
220;12:42:55.1
222;12:42:55.1
223;12:42:55.1
224;12:42:55.1
225;12:42:55.1
227;12:42:55.1
228;12:42:55.1
229;12:42:55.1
230;12:42:55.1
231;12:42:55.1
232;12:42:55.1
233;12:42:55.1
301;12:42:55.1
302;12:42:55.1
303;12:42:55.1
304;12:42:55.1
305;12:42:55.1
306;12:42:55.1
307;12:42:55.1
310;12:42:55.1
311;12:42:55.1
313;12:42:55.1
314;12:42:55.1
315;12:42:55.1
316;12:42:55.1
317;12:42:55.1
318;12:42:55.1
319;12:42:55.1
320;12:42:55.1
322;12:42:55.1
325;12:42:55.1
326;12:42:55.1
328;12:42:55.1
330;12:42:55.1
331;12:42:55.1
332;12:42:55.1
333;12:42:55.1
334;12:42:55.1
335;12:42:55.1
336;12:42:55.1
338;12:42:55.1
339;12:42:55.1
340;12:42:55.1
341;12:42:55.1
342;12:42:55.1
343;12:42:55.1
344;12:42:55.1
345;12:42:55.1
355;12:42:55.1
356;12:42:55.1
401;12:42:55.1
402;12:42:55.1
403;12:42:55.1
404;12:42:55.1
405;12:42:55.1
406;12:42:55.1
407;12:42:55.1
408;12:42:55.1
409;12:42:55.1
410;12:42:55.1
411;12:42:55.1
412;12:42:55.1
413;12:42:55.1
414;12:42:55.1
415;12:42:55.1
900;12:42:55.1
901;12:42:55.1
902;12:42:55.1
903;12:42:55.1
904;12:42:55.1
905;12:42:55.1
906;12:42:55.1
907;12:42:55.1
908;12:42:55.1
909;12:42:55.1
910;12:42:55.1

